mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__colsample_bytree;param_model__max_depth;param_model__n_estimators;param_model__subsample;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
55.65368967056274;0.7009406243761372;0.7320295810699463;0.08613984882492794;0.5838132109793563;2;100;0.7133286467589918;{'model__colsample_bytree': 0.5838132109793563, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 0.7133286467589918};-302.44234689248776;-301.8191695252891;-301.7923821182519;-301.6465107886691;-301.82736088059494;-301.9055540410585;0.27627316589700407;3
97.50405850410462;2.844085655332991;1.0639968395233155;0.012678648985658214;0.5401678331613332;6;100;0.5765457041538482;{'model__colsample_bytree': 0.5401678331613332, 'model__max_depth': 6, 'model__n_estimators': 100, 'model__subsample': 0.5765457041538482};-285.1097200759542;-285.1066625590869;-285.3980691752637;-286.31519610677225;-285.4825061668201;-285.4824308167794;0.4428837319815334;1
86.08134336471558;9.148833904892035;0.893862533569336;0.19468277055657088;0.6586968763472745;5;100;0.41516926820081634;{'model__colsample_bytree': 0.6586968763472745, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.41516926820081634};-286.52965701684957;-285.594549977995;-286.0753066922965;-285.50011214254704;-284.7376986070588;-285.6874648873494;0.6009158122730717;2
