mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__colsample_bytree;param_model__max_depth;param_model__n_estimators;param_model__subsample;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
40.54360508918762;1.116601077362373;0.6710846424102783;0.11774052193069773;0.6050685035582766;1;100;0.9870999955095495;{'model__colsample_bytree': 0.6050685035582766, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.9870999955095495};-7.5636754239024615;-7.4985411681710765;-7.516783603310541;-7.518956439394138;-8.498752840476747;-7.719341895050993;0.39029492066170157;1
35.540936183929446;0.5950980242863259;0.6527080535888672;0.03519216989958674;0.4139415853089175;1;100;0.47203015089923905;{'model__colsample_bytree': 0.4139415853089175, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.47203015089923905};-13.122880489296255;-13.022563792107121;-13.069691427436362;-13.192343120993767;-11.24547728586076;-12.730591223138854;0.7447020907446293;2
31.05261116027832;7.0160462481304515;0.6143486022949218;0.12775064768754874;0.3012957546119931;1;100;0.8505592516609877;{'model__colsample_bytree': 0.3012957546119931, 'model__max_depth': 1, 'model__n_estimators': 100, 'model__subsample': 0.8505592516609877};-18.807945741745385;-19.00596727558136;-18.70317542515646;-18.785049377171408;-14.756528514015562;-18.011733266734034;1.6306393603086553;3
