mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__max_depth;param_model__max_features;param_model__min_samples_leaf;param_model__min_samples_split;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
148.6020781993866;1.3855366846239123;0.9893138408660889;0.012792830993141787;3;auto;1;2;38;{'model__max_depth': 3, 'model__max_features': 'auto', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 38};-15.56152309194806;-15.663183324746244;-15.705727674071793;-15.912063451888502;-15.716474203282115;-15.711794349187343;0.11411476813061604;1
54.41155738830567;0.943231857532499;0.5399917602539063;0.016726074858791944;3;auto;1;2;13;{'model__max_depth': 3, 'model__max_features': 'auto', 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 13};-15.665442257167292;-15.73854092765997;-15.64138434187968;-15.915045159482736;-15.704148735698384;-15.732912284377614;0.09691333900093095;2
116.35798077583313;3.3860902348090747;1.0577080726623536;0.023765266886166196;1;auto;1;3;95;{'model__max_depth': 1, 'model__max_features': 'auto', 'model__min_samples_leaf': 1, 'model__min_samples_split': 3, 'model__n_estimators': 95};-184.9019683694186;-184.8356242132623;-184.66336238674063;-184.46352787673877;-184.6853594875932;-184.7099684667507;0.15242310993440433;3
