mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__alpha;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
8.209266662597656;0.0854009640806102;0.3756243228912354;0.0038586305217185365;9.090271924707336;{'model__alpha': 9.090271924707336};-312.826553339954;-312.6516951497725;-311.7242352629329;-312.3152236241974;-311.7772989081136;-312.2590012569941;0.446653475569763;3
8.138353967666626;0.037100600584351225;0.37601194381713865;0.0010494881525441294;5.418762293046932;{'model__alpha': 5.418762293046932};-312.8265519935857;-312.6516945125846;-311.72423615900027;-312.31522356715163;-311.7772999831038;-312.2590012430852;0.44665257349562215;2
7.47029128074646;1.3693359402902234;0.3504830837249756;0.045559990802067345;4.6630148782765;{'model__alpha': 4.6630148782765};-312.8265517175003;-312.6516943823692;-311.72423634411365;-312.3152235578133;-311.7773002052138;-312.259001241402;0.4466523879666075;1
